"TaxonID","NEPS_100","NEPS_101","NEPS_102","NEPS_103","NEPS_104","NEPS_106","NEPS_107","NEPS_109","NEPS_10","NEPS_110","NEPS_111","NEPS_113","NEPS_114","NEPS_115","NEPS_116","NEPS_117","NEPS_118","NEPS_119","NEPS_11","NEPS_121","NEPS_125","NEPS_127","NEPS_128","NEPS_129","NEPS_12","NEPS_133","NEPS_135","NEPS_139","NEPS_13","NEPS_142","NEPS_143","NEPS_147","NEPS_14","NEPS_152","NEPS_154","NEPS_155","NEPS_157","NEPS_158","NEPS_159","NEPS_163","NEPS_165","NEPS_166","NEPS_169","NEPS_170","NEPS_171","NEPS_172","NEPS_174","NEPS_175","NEPS_177","NEPS_17","NEPS_180","NEPS_181","NEPS_182","NEPS_185","NEPS_186","NEPS_187","NEPS_188","NEPS_189","NEPS_18","NEPS_190","NEPS_191","NEPS_192","NEPS_193","NEPS_19","NEPS_1","NEPS_20","NEPS_21","NEPS_22","NEPS_23","NEPS_24","NEPS_254","NEPS_256","NEPS_25","NEPS_260","NEPS_262","NEPS_264","NEPS_266","NEPS_26","NEPS_270","NEPS_272","NEPS_274","NEPS_276","NEPS_278","NEPS_27","NEPS_280","NEPS_28","NEPS_29","NEPS_2","NEPS_30","NEPS_31","NEPS_32","NEPS_33","NEPS_34","NEPS_35","NEPS_36","NEPS_38","NEPS_39","NEPS_3","NEPS_40","NEPS_41","NEPS_42","NEPS_4","NEPS_52","NEPS_53","NEPS_54","NEPS_55","NEPS_56","NEPS_57","NEPS_58","NEPS_59","NEPS_5","NEPS_60","NEPS_61","NEPS_62","NEPS_63","NEPS_65","NEPS_66","NEPS_67","NEPS_68","NEPS_69","NEPS_6","NEPS_70","NEPS_71","NEPS_72","NEPS_73","NEPS_75","NEPS_77","NEPS_78","NEPS_79","NEPS_7","NEPS_80","NEPS_81","NEPS_82","NEPS_83","NEPS_84","NEPS_85","NEPS_86","NEPS_87","NEPS_88","NEPS_89","NEPS_8","NEPS_90","NEPS_92","NEPS_93","NEPS_94","NEPS_95","NEPS_96","NEPS_97","NEPS_98","NEPS_99","NEPS_9","NEPS_105","NEPS_108","NEPS_112","NEPS_120","NEPS_122","NEPS_124","NEPS_126","NEPS_130","NEPS_132","NEPS_134","NEPS_136","NEPS_137","NEPS_140","NEPS_141","NEPS_144","NEPS_145","NEPS_148","NEPS_149","NEPS_150","NEPS_151","NEPS_153","NEPS_156","NEPS_15","NEPS_160","NEPS_161","NEPS_162","NEPS_164","NEPS_167","NEPS_168","NEPS_16","NEPS_173","NEPS_176","NEPS_178","NEPS_183","NEPS_184","NEPS_258","NEPS_327","NEPS_328","NEPS_330","NEPS_331","NEPS_332","NEPS_333","NEPS_335","NEPS_336","NEPS_337","NEPS_338","NEPS_339","NEPS_341","NEPS_342","NEPS_343","NEPS_344","NEPS_345","NEPS_346","NEPS_347","NEPS_348","NEPS_349","NEPS_350","NEPS_351","NEPS_352","NEPS_353","NEPS_355","NEPS_356","NEPS_358","NEPS_361","NEPS_363","NEPS_368","NEPS_369","NEPS_370","NEPS_371","NEPS_374","NEPS_376","NEPS_37","NEPS_381","NEPS_64","NEPS_74","NEPS_76"
"OTU280",125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,0,0,0,0
"OTU5",280,375,1050,318,756,9,1987,2,147,13905,52585,2,0,81,3,230,5,376,4330,52,1,12,479,69,3802,865,3615,15,1093,127,1,0,757,2232,799,0,643,0,707,61,1731,3414,513,0,1199,0,2812,0,404,3400,78,1588,92704,502,1339,3843,1594,7,2123,2,1731,4444,2079,7184,940,21230,1139,15450,1368,2212,0,3179,3409,4019,711,1,0,155970,397,0,4,1042,5,1330,1063,21044,1295,1065,6,577,9,391,197,341,249,0,2161,1901,10715,159,8954,4,317,35,613,113,1,627,1,234,470,1,571,157,283,1,1,1051,2,1,670,344,885,168,1636,7107,350,1,169,184,1044,156,930,194,0,0,610,44,290,741,473,69,325,216,129,541,485,330,527,1,530,255,0,1,10,0,0,734,393,2,6719,5,158433,1801,256,312,311,0,592,1797,1,623,0,11587,0,0,324,1292,0,801,75138,1,0,417,503,1459,0,500,5191,7,3,299,877,1,3533,8031,5623,8469,601,298,627,427,16,384,252,722,510,264,6552,480,653,3,1,0,969,2,590,229,6,366,0,0,0,0,306,822,1
"OTU12",150,1,59,0,1,1556,13686,12515,9,506,388,840,753,519,11,8,0,636,413,0,2,1,631,1195,510,687,2749,223,527,2751,5905,1313,1334,11014,0,18,0,266,0,61,124,3896,0,639,602,7105,1514,974,592,0,36,0,68,1,0,193,2332,550,0,1,2223,1037,717,0,159,0,4,69,137,137,0,0,2831,193,6,108,35,609,0,0,1,6282,868,1313,2472,1780,3210,0,2797,662,0,2472,1,225,1425,449,371,863,1219,1,3067,0,107,5,155,1,1,110,0,0,0,0,0,64,226,9,3,2706,534,966,0,2,2004,366,492,1193,494,238,0,0,2521,137,79,1,1,174,1081,2,288,128,0,3688,843,75,19,105,729,0,0,4,0,3,1594,43,380,0,667,1,2290,609,1360,273,1743,401,640,6013,4821,438,176,3681,1163,156,0,0,0,0,0,1788,0,299,1,0,2566,2507,359,147,0,0,0,0,586,0,0,2,0,527,144,412,0,3,345,0,1,3,571,1298,617,1677,2,1,1,3,2,0,0,2,2,0,0,0,0,0,0,0,161,139,2
"OTU94",139,0,0,116,0,0,0,0,0,0,80,46,0,0,0,444,269,0,0,0,84,444,0,0,0,1,143,0,0,53,441,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,72,0,0,0,0,0,1,0,0,0,0,617,0,0,340,55,0,0,0,0,0,0,0,0,0,117,0,327,0,0,0,0,573,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,55,0,0,0,175,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,155,0,0,702,0,0,0,0,0,0,0,82,76,1,248,41,0,0,0,5,109,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,147,0,0,0,0,113,1,0,0,0,0,69,339,367,0,0,0,0,0,159,345,0,0,0,0,0,0,0,422,0,0,0,185,213,0,0,0,72,0,0,0,0,0,0,278,0,0,0,202,469,0,504,0,0,23,0,0,0,0,0,177,1,1,0,0,278,870,209,0,0
"OTU265",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,0,0,0
"OTU158",86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,0,0
"OTU23",97,140,222,0,301,356,730,0,996,923,6983,2,356,1,0,0,1,665,685,8,0,0,2043,897,271,187,0,28,61,0,1493,0,2010,443,886,0,0,220,0,0,850,253,0,0,0,0,0,0,0,1,0,1,142,0,1447,1600,1096,1409,0,1,0,371,297,1541,475,7176,171,2111,0,167,578,1482,1,0,0,0,1344,0,0,0,0,496,0,1,2727,0,0,661,0,0,1,808,1,0,1,122,287,2791,527,184,738,1,0,6,0,0,0,0,0,84,0,115,0,0,0,0,0,0,93,0,1631,0,53,0,115,127,1,0,1158,242,630,1,0,0,0,86,61,15,310,271,1624,100,113,27,23,0,157,155,0,1,384,463,0,34,228,128,1110,0,0,0,343,0,1,0,0,1314,182,0,275,1114,1,0,0,1200,67,704,0,217,0,0,9280,0,0,0,0,97,0,1102,11505,124,1348,1326,13957,8779,326,404,97,1151,169,1,517,974,639,0,0,54,0,183,0,2,0,1,0,0,0,0,0,263,0,0,0,146,0,0,0,3,2
"OTU530",111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,298,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU31",144,0,0,0,0,174,1214,1436,1,0,40,569,160,209,4,1,0,277,1056,0,0,0,673,412,352,90,1431,147,48,194,1942,72,555,247,0,1,0,441,0,52,0,106,0,0,0,3246,0,610,1,0,1,0,0,0,0,0,207,0,0,0,252,212,1,0,0,0,0,0,0,0,0,0,511,0,0,0,0,45,0,0,0,540,0,101,2000,53,490,0,331,312,0,182,0,135,0,207,27,0,356,0,255,0,41,0,0,0,0,429,0,0,1,0,86,0,60,534,476,887,179,409,0,243,876,79,0,40,151,0,0,0,447,455,152,3,0,97,29,1,0,1,0,950,564,83,0,32,54,147,0,0,0,3,0,10,415,0,155,1,1375,0,283,0,80,0,418,732,649,0,0,0,0,441,0,0,0,0,0,151,0,27,69,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,45,218,0,122,1,0,0,0,2,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU371",55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,151,248,0,169,0,0,0,0,339,74,0,0,0,0,0,0,0,1,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,41,0,169,0,275,0,0,0,0,0,0,0,0,0,353,282,0,0,0,0,0,0,40,0,92,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,276,0,0,1,105,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,140,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0
"OTU436",108,0,0,0,0,0,0,0,0,0,19,0,517,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,150,79,0,0,0,0,0,0,201,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64,0,0,7,0,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0,428,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,365,0,0,0,0,354,519,0,0,0,200,0,48,0,0,0,107,90,0,0,0,0,0,0,0,57,0,0,0,0,0,0,637,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1056",51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,610,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,34,0,0,99,0,0,0,0,0,0,0,29,0,0,0,0,0,0,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,5810,492,290,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1038",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0
"OTU1304",107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU258",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,158,0,0,0,0,0,0,256,0,0,1,0,0,0,0,0,0,0,77,0,0,0,0,0,0
"OTU127",90,0,0,0,0,0,1,0,186,1,0,0,0,123,0,0,0,1,110,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,412,0,0,84,0,0,0,0,0,0,0,0,59,0,1,0,1,551,88,0,0,0,0,110,0,0,0,0,2,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,2,0,0,0,0,1,2,7721,0,0,0,0,448,0,0,0,0,0,0,0,0,5510,0,0,0,0,0,0,0,122,0,0,0,0,0,161,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU92",11,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,2,55,0,50,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,2,0,0,333,0,0,0,0,1,0,0,0,0,1,2,4460,0,0,0,137,0,0,0,0,0,0,0,0,0,717,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,133,0,0,0,0,0,238,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
"OTU27",99,0,0,0,0,0,0,195,0,291,0,0,0,0,0,0,0,0,164,4,0,1,0,0,3,1,1,22,132,58,1153,179,0,252,0,0,0,0,1757,0,0,126,0,0,849,1130,0,880,0,0,105,1,54,0,1315,19876,1828,0,0,0,353,492,484,0,0,0,1,1,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,3,0,3,6143,22,8849,1930,0,7006,180,2696,2560,1160,272,0,1196,0,1542,0,0,11,0,0,0,191,0,0,1,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,1,0,1,119,38,0,9,27,432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,206,0,0,0,0,0,0,165,693,0,118,0,0,2,0,0,303,0,1826,0,0,279,2314,0,0,0,0,898,0,0,0,0,149,0,153,0,0,0,0,0,0,2,0,4,9061,0,46,106,1,0,0,153,0,1,0,0,127,0,0,0,0,960,0,0,0,0
"OTU8",1,0,16,2,0,0,0,0,2816,634,8876,0,0,0,0,0,0,3,94,9,0,0,0,0,735,0,0,0,2,0,0,0,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,5,0,521,0,507,1988,7873,1,0,3,2,312,0,0,0,0,0,0,0,1074,0,0,0,0,0,0,0,377,151,5834,1,1,0,0,0,0,0,0,0,12516,0,0,0,6,0,0,0,0,0,85,1,0,15,0,321,0,0,0,0,0,0,0,100368,0,0,0,0,0,0,1,0,112261,0,0,1,0,0,0,1,0,0,0,1502,0,332,0,2,1,2,0,3,1,1165,0,0,0,0,0,0,0,0,0,2,0,1024,0,0,1,0,0,0,0,0,0,0,1218,0,0,0,0,0,0,12915,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2021",94,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,1,913,0,0,0,0,302,0,0,0,0,0,0,1,0,0,0,406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1239,0,0,0,392,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU374",28,0,0,0,0,0,103,0,0,0,62,0,0,0,0,0,0,0,0,6,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0,0,11,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,245,0,0,0,0,0,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU304",73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU32",53,0,98,1,493,526,536,436,1,134,55,1349,180,40,0,0,197,1,104,0,1,644,187,0,1,224,499,48,0,281,1617,153,0,1,0,0,0,158,0,0,0,82,0,202,34,1039,0,5276,0,0,21,33,53,1,0,1,0,0,1,0,0,515,2,129,639,1,0,27,57,0,0,0,0,0,0,0,0,0,0,0,1,1552,752,185,1745,0,203,0,614,256,0,172,0,0,21,234,0,377,0,0,317,0,0,0,0,0,0,0,1,0,0,0,0,126,218,0,1166,1985,36,0,1,0,268,0,105,151,173,0,95,1,2707,646,239,0,0,0,0,0,1,0,2,0,56,0,0,0,298,186,0,0,0,0,172,0,1,0,173,0,926,0,907,512,444,1,294,1006,1796,184,0,102,0,0,0,0,249,0,0,0,0,0,0,0,787,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,3,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,451,0,0
"OTU29",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,31,0,0,409,0,0,1028,1567,0,0,448,716,0,0,419,0,0,625,0,0,652,0,0,0,171,537,0,4,20308,4525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,1,0,1,0,658,0,0,0,0,592,0,0,342,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,27,0,0,18,0,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,202,0,0,967,0,0,0,0,0,0,0,495,0,119,0,0,0,12,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489,0,0,0,0,0,354,1,0,0,2,0,0,0,0,0,0,0,502,0,0,0
"OTU1752",50,0,0,0,280,2,129,0,222,1341,3463,0,0,0,1,0,1,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,25,0,0,0,0,0,0,1,589,0,1,0,0,1154,0,1843,0,379,0,0,0,0,650,0,0,0,0,3469,0,0,0,0,703,0,0,304,0,0,0,1,0,0,0,0,0,0,143,0,0,0,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,270,0,0,0,0,0,0,1189,0,0,0,0,0,0,4107,0,0,0,0,0,0,3,0,1,0,2,0,0,1621,2565,273,785,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,2,0
"OTU28",18,0,53,0,354,118,2289,1163,0,0,45,0,0,97,0,0,327,0,119,0,0,0,46,0,72,262,250,0,1,444,1409,136,219,3472,0,0,0,0,4,0,0,57,0,0,0,1192,0,1616,86,0,11,0,11,0,0,0,0,1,0,0,125,2,2,0,0,0,0,2,0,0,0,0,434,0,0,0,0,60,0,0,0,0,0,144,948,102,372,0,718,399,0,345,62,0,157,0,0,164,0,0,284,0,0,1,0,1,0,0,0,0,0,0,0,0,8,3,5,1822,666,249,0,3,2193,84,0,0,630,1,281,0,1557,458,233,0,0,89,0,0,4,29,0,459,321,0,3,0,530,0,0,150,1,0,56,0,15,0,0,0,1114,0,1206,0,135,69,305,1610,651,236,4,267,377,0,0,0,0,0,0,132,0,75,0,0,743,0,0,0,0,0,0,0,0,0,0,0,0,0,32,360,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,0,0,0,0
